,classification_id,user_name,user_id,user_ip,workflow_id,workflow_name,workflow_version,created_at,gold_standard,expert,metadata,annotations,subject_data,subject_ids
26049,484810375,not-logged-in-7c1c4f0e7ed054abac1d,,7c1c4f0e7ed054abac1d,22489,workflow1,57.56,2023-04-23 23:01:34 UTC,,,"{""source"":""api"",""session"":""5ac75d2ad77c4e1a92336fa6b0227174bc7e372728a31da7f448c73ddda11a2e"",""viewport"":{""width"":1920,""height"":1127},""started_at"":""2023-04-23T23:00:50.707Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36"",""utc_offset"":""25200"",""finished_at"":""2023-04-23T23:01:33.461Z"",""live_project"":true,""interventions"":{""opt_in"":false,""messageShown"":false},""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":1296,""clientHeight"":972,""naturalWidth"":1296,""naturalHeight"":972},{""clientWidth"":1296,""clientHeight"":972,""naturalWidth"":1296,""naturalHeight"":972},{""clientWidth"":1296,""clientHeight"":972,""naturalWidth"":1296,""naturalHeight"":972},{""clientWidth"":1296,""clientHeight"":972,""naturalWidth"":1296,""naturalHeight"":972},{""clientWidth"":1296,""clientHeight"":972,""naturalWidth"":1296,""naturalHeight"":972}],""subject_selection_state"":{""retired"":false,""selected_at"":""2023-04-23T22:54:03.344Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""58845""}","[{""task"":""T2"",""task_label"":""Do you see an insect? Play through the flipbook a few times just to be sure!"",""value"":""No""}]","{""87666860"":{""retired"":{""id"":115076216,""workflow_id"":22489,""classifications_count"":30,""created_at"":""2023-04-17T19:32:47.936Z"",""updated_at"":""2023-09-11T01:36:03.668Z"",""retired_at"":""2023-09-11T01:36:03.656Z"",""subject_id"":87666860,""retirement_reason"":""classification_count""},"""":""64"",""#notes"":"""",""#mag_euc"":""0.2503088654177086"",""#mag_iqr"":""0.0027728829298966"",""#mag_med"":""0.0055678916806836"",""#mag_std"":""0.0168980919596995"",""#insect_id"":"""",""subject_id"":""111"",""#video_name"":"""",""#extra_frame"":"""",""focal_frame_0"":""PICT7_E677_2022-07-13_06-00_013.h264_frame10287.jpg"",""focal_frame_1"":""PICT7_E677_2022-07-13_06-00_013.h264_frame10288.jpg"",""focal_frame_2"":""PICT7_E677_2022-07-13_06-00_013.h264_frame10289.jpg"",""#extra_frame_2"":"""",""focal_frame_-1"":""PICT7_E677_2022-07-13_06-00_013.h264_frame10286.jpg"",""focal_frame_-2"":""PICT7_E677_2022-07-13_06-00_013.h264_frame10285.jpg"",""#insect_behavior"":"""",""#frame_number_end"":"""",""#example_frame_name"":"""",""#frame_number_start"":""""}}",87666860
26060,484810743,not-logged-in-7cbdd73dccefedd2bc54,,7cbdd73dccefedd2bc54,22489,workflow1,57.56,2023-04-23 23:04:09 UTC,,,"{""source"":""api"",""session"":""5ac75d2ad77c4e1a92336fa6b0227174bc7e372728a31da7f448c73ddda11a2e"",""viewport"":{""width"":1920,""height"":1127},""started_at"":""2023-04-23T23:01:35.248Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36"",""utc_offset"":""25200"",""finished_at"":""2023-04-23T23:04:07.452Z"",""live_project"":true,""interventions"":{""opt_in"":false,""messageShown"":false},""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":1296,""clientHeight"":972,""naturalWidth"":1296,""naturalHeight"":972},{""clientWidth"":1296,""clientHeight"":972,""naturalWidth"":1296,""naturalHeight"":972},{""clientWidth"":1296,""clientHeight"":972,""naturalWidth"":1296,""naturalHeight"":972},{""clientWidth"":1296,""clientHeight"":972,""naturalWidth"":1296,""naturalHeight"":972},{""clientWidth"":1296,""clientHeight"":972,""naturalWidth"":1296,""naturalHeight"":972}],""subject_selection_state"":{""retired"":false,""selected_at"":""2023-04-23T22:54:03.344Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""58845""}","[{""task"":""T2"",""task_label"":""Do you see an insect? Play through the flipbook a few times just to be sure!"",""value"":""Yes""},{""task"":""T0"",""task_label"":""Draw a rectangle around the found insect. Please include the whole insect (also wings and legs) if you see them. If possible mark the insect in every frame that you find it in."",""value"":[{""x"":418.59735107421875,""y"":205.290771484375,""tool"":0,""frame"":0,""width"":32.479400634765625,""height"":27.395660400390625,""details"":[],""tool_label"":""rectangle""}]},{""task"":""T1"",""value"":[{""choice"":""OTHERBEELARGE"",""answers"":{""HOWMANY"":""1"",""WHATBEHAVIORSDOYOUSEE"":[""FEEDINGINTHEFLOWER""]},""filters"":{}}]}]","{""87665267"":{""retired"":{""id"":115077411,""workflow_id"":22489,""classifications_count"":30,""created_at"":""2023-04-17T19:48:25.494Z"",""updated_at"":""2023-09-27T10:24:40.665Z"",""retired_at"":""2023-09-27T10:24:40.653Z"",""subject_id"":87665267,""retirement_reason"":""classification_count""},"""":""179"",""#notes"":"""",""#mag_euc"":""0.2500935101313105"",""#mag_iqr"":""0.001481054496092"",""#mag_med"":""0.002972064415318"",""#mag_std"":""0.0091840373465088"",""#insect_id"":"""",""subject_id"":""481"",""#video_name"":"""",""#extra_frame"":"""",""focal_frame_0"":""PICT3_7F89_2022-07-06_06-00_007.h264_frame11141.jpg"",""focal_frame_1"":""PICT3_7F89_2022-07-06_06-00_007.h264_frame11142.jpg"",""focal_frame_2"":""PICT3_7F89_2022-07-06_06-00_007.h264_frame11143.jpg"",""#extra_frame_2"":"""",""focal_frame_-1"":""PICT3_7F89_2022-07-06_06-00_007.h264_frame11140.jpg"",""focal_frame_-2"":""PICT3_7F89_2022-07-06_06-00_007.h264_frame11139.jpg"",""#insect_behavior"":"""",""#frame_number_end"":"""",""#example_frame_name"":"""",""#frame_number_start"":""""}}",87665267
26061,484810777,not-logged-in-f8cf62f352873f11bd84,,f8cf62f352873f11bd84,22489,workflow1,57.56,2023-04-23 23:04:27 UTC,,,"{""source"":""api"",""session"":""5ac75d2ad77c4e1a92336fa6b0227174bc7e372728a31da7f448c73ddda11a2e"",""viewport"":{""width"":1920,""height"":1127},""started_at"":""2023-04-23T23:04:07.490Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36"",""utc_offset"":""25200"",""finished_at"":""2023-04-23T23:04:27.634Z"",""live_project"":true,""interventions"":{""opt_in"":false,""messageShown"":false},""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":1296,""clientHeight"":972,""naturalWidth"":1296,""naturalHeight"":972},{""clientWidth"":1296,""clientHeight"":972,""naturalWidth"":1296,""naturalHeight"":972},{""clientWidth"":1296,""clientHeight"":972,""naturalWidth"":1296,""naturalHeight"":972},{""clientWidth"":1296,""clientHeight"":972,""naturalWidth"":1296,""naturalHeight"":972},{""clientWidth"":1296,""clientHeight"":972,""naturalWidth"":1296,""naturalHeight"":972}],""subject_selection_state"":{""retired"":false,""selected_at"":""2023-04-23T23:01:34.908Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""58845""}","[{""task"":""T2"",""task_label"":""Do you see an insect? Play through the flipbook a few times just to be sure!"",""value"":""No""}]","{""87667342"":{""retired"":{""id"":115048531,""workflow_id"":22489,""classifications_count"":30,""created_at"":""2023-04-17T17:11:35.055Z"",""updated_at"":""2023-11-05T23:36:32.513Z"",""retired_at"":""2023-11-05T23:36:32.505Z"",""subject_id"":87667342,""retirement_reason"":""classification_count""},"""":""122"",""#notes"":"""",""#mag_euc"":""0.2502899672632155"",""#mag_iqr"":""0.0203355933732265"",""#mag_med"":""0.0126631721926497"",""#mag_std"":""0.0167230457578525"",""#insect_id"":"""",""subject_id"":""336"",""#video_name"":"""",""#extra_frame"":"""",""focal_frame_0"":""PICT8_932E_2022-06-17_10-08_004.h264_frame25721.jpg"",""focal_frame_1"":""PICT8_932E_2022-06-17_10-08_004.h264_frame25722.jpg"",""focal_frame_2"":""PICT8_932E_2022-06-17_10-08_004.h264_frame25723.jpg"",""#extra_frame_2"":"""",""focal_frame_-1"":""PICT8_932E_2022-06-17_10-08_004.h264_frame25720.jpg"",""focal_frame_-2"":""PICT8_932E_2022-06-17_10-08_004.h264_frame25719.jpg"",""#insect_behavior"":"""",""#frame_number_end"":"""",""#example_frame_name"":"""",""#frame_number_start"":""""}}",87667342
26062,484810816,not-logged-in-e60546e6bf5aa31d1845,,e60546e6bf5aa31d1845,22489,workflow1,57.56,2023-04-23 23:04:49 UTC,,,"{""source"":""api"",""session"":""5ac75d2ad77c4e1a92336fa6b0227174bc7e372728a31da7f448c73ddda11a2e"",""viewport"":{""width"":1920,""height"":1127},""started_at"":""2023-04-23T23:04:27.694Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36"",""utc_offset"":""25200"",""finished_at"":""2023-04-23T23:04:49.425Z"",""live_project"":true,""interventions"":{""opt_in"":false,""messageShown"":false},""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":1296,""clientHeight"":972,""naturalWidth"":1296,""naturalHeight"":972},{""clientWidth"":1296,""clientHeight"":972,""naturalWidth"":1296,""naturalHeight"":972},{""clientWidth"":1296,""clientHeight"":972,""naturalWidth"":1296,""naturalHeight"":972},{""clientWidth"":1296,""clientHeight"":972,""naturalWidth"":1296,""naturalHeight"":972},{""clientWidth"":1296,""clientHeight"":972,""naturalWidth"":1296,""naturalHeight"":972}],""subject_selection_state"":{""retired"":false,""selected_at"":""2023-04-23T23:01:34.908Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""58845""}","[{""task"":""T2"",""task_label"":""Do you see an insect? Play through the flipbook a few times just to be sure!"",""value"":""No""}]","{""87667565"":{""retired"":{""id"":115078639,""workflow_id"":22489,""classifications_count"":30,""created_at"":""2023-04-17T20:11:49.205Z"",""updated_at"":""2023-09-08T00:32:07.727Z"",""retired_at"":""2023-09-08T00:32:07.713Z"",""subject_id"":87667565,""retirement_reason"":""classification_count""},"""":""133"",""#notes"":"""",""#mag_euc"":""0.2501678542846662"",""#mag_iqr"":""0.0099348389974008"",""#mag_med"":""0.0075840889592789"",""#mag_std"":""0.0123127211513671"",""#insect_id"":"""",""subject_id"":""442"",""#video_name"":"""",""#extra_frame"":"""",""focal_frame_0"":""PICT9_4830_2022-06-17_15-19_001.h264_frame278.jpg"",""focal_frame_1"":""PICT9_4830_2022-06-17_15-19_001.h264_frame279.jpg"",""focal_frame_2"":""PICT9_4830_2022-06-17_15-19_001.h264_frame280.jpg"",""#extra_frame_2"":"""",""focal_frame_-1"":""PICT9_4830_2022-06-17_15-19_001.h264_frame277.jpg"",""focal_frame_-2"":""PICT9_4830_2022-06-17_15-19_001.h264_frame276.jpg"",""#insect_behavior"":"""",""#frame_number_end"":"""",""#example_frame_name"":"""",""#frame_number_start"":""""}}",87667565
26065,484810881,not-logged-in-dbfa5e6bd6ea163d0205,,dbfa5e6bd6ea163d0205,22489,workflow1,57.56,2023-04-23 23:05:21 UTC,,,"{""source"":""api"",""session"":""5ac75d2ad77c4e1a92336fa6b0227174bc7e372728a31da7f448c73ddda11a2e"",""viewport"":{""width"":1920,""height"":1127},""started_at"":""2023-04-23T23:04:49.458Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36"",""utc_offset"":""25200"",""finished_at"":""2023-04-23T23:05:21.451Z"",""live_project"":true,""interventions"":{""opt_in"":false,""messageShown"":false},""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":1296,""clientHeight"":972,""naturalWidth"":1296,""naturalHeight"":972},{""clientWidth"":1296,""clientHeight"":972,""naturalWidth"":1296,""naturalHeight"":972},{""clientWidth"":1296,""clientHeight"":972,""naturalWidth"":1296,""naturalHeight"":972},{""clientWidth"":1296,""clientHeight"":972,""naturalWidth"":1296,""naturalHeight"":972},{""clientWidth"":1296,""clientHeight"":972,""naturalWidth"":1296,""naturalHeight"":972}],""subject_selection_state"":{""retired"":false,""selected_at"":""2023-04-23T23:01:34.908Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""58845""}","[{""task"":""T2"",""task_label"":""Do you see an insect? Play through the flipbook a few times just to be sure!"",""value"":""No""}]","{""87663943"":{""retired"":{""id"":115044539,""workflow_id"":22489,""classifications_count"":30,""created_at"":""2023-04-17T15:23:43.441Z"",""updated_at"":""2023-08-30T16:14:06.192Z"",""retired_at"":""2023-08-30T16:14:06.182Z"",""subject_id"":87663943,""retirement_reason"":""classification_count""},"""":""103"",""#notes"":"""",""#mag_euc"":""0.2507145301106661"",""#mag_iqr"":""0.0126925672176738"",""#mag_med"":""0.0142008535953433"",""#mag_std"":""0.0261929992442517"",""#insect_id"":"""",""subject_id"":""277"",""#video_name"":"""",""#extra_frame"":"""",""focal_frame_0"":""PICT11_3164_2022-07-13_10-40_001.h264_frame12299.jpg"",""focal_frame_1"":""PICT11_3164_2022-07-13_10-40_001.h264_frame12300.jpg"",""focal_frame_2"":""PICT11_3164_2022-07-13_10-40_001.h264_frame12301.jpg"",""#extra_frame_2"":"""",""focal_frame_-1"":""PICT11_3164_2022-07-13_10-40_001.h264_frame12298.jpg"",""focal_frame_-2"":""PICT11_3164_2022-07-13_10-40_001.h264_frame12297.jpg"",""#insect_behavior"":"""",""#frame_number_end"":"""",""#example_frame_name"":"""",""#frame_number_start"":""""}}",87663943
26067,484810927,not-logged-in-90236107b2f9f19859e0,,90236107b2f9f19859e0,22489,workflow1,57.56,2023-04-23 23:05:36 UTC,,,"{""source"":""api"",""session"":""5ac75d2ad77c4e1a92336fa6b0227174bc7e372728a31da7f448c73ddda11a2e"",""viewport"":{""width"":1920,""height"":1127},""started_at"":""2023-04-23T23:05:21.490Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36"",""utc_offset"":""25200"",""finished_at"":""2023-04-23T23:05:36.354Z"",""live_project"":true,""interventions"":{""opt_in"":false,""messageShown"":false},""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":1296,""clientHeight"":972,""naturalWidth"":1296,""naturalHeight"":972},{""clientWidth"":1296,""clientHeight"":972,""naturalWidth"":1296,""naturalHeight"":972},{""clientWidth"":1296,""clientHeight"":972,""naturalWidth"":1296,""naturalHeight"":972},{""clientWidth"":1296,""clientHeight"":972,""naturalWidth"":1296,""naturalHeight"":972},{""clientWidth"":1296,""clientHeight"":972,""naturalWidth"":1296,""naturalHeight"":972}],""subject_selection_state"":{""retired"":false,""selected_at"":""2023-04-23T23:01:34.908Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""58845""}","[{""task"":""T2"",""task_label"":""Do you see an insect? Play through the flipbook a few times just to be sure!"",""value"":""No""}]","{""87663733"":{""retired"":{""id"":115046794,""workflow_id"":22489,""classifications_count"":30,""created_at"":""2023-04-17T16:32:45.391Z"",""updated_at"":""2023-10-26T22:28:34.473Z"",""retired_at"":""2023-10-26T22:28:34.453Z"",""subject_id"":87663733,""retirement_reason"":""classification_count""},"""":""93"",""#notes"":"""",""#mag_euc"":""0.2517053339711881"",""#mag_iqr"":""0.0215249406724629"",""#mag_med"":""0.0201939169651488"",""#mag_std"":""0.0363247008317108"",""#insect_id"":"""",""subject_id"":""231"",""#video_name"":"""",""#extra_frame"":"""",""focal_frame_0"":""PICT10_32AD_2022-07-08_06-00_013.h264_frame15662.jpg"",""focal_frame_1"":""PICT10_32AD_2022-07-08_06-00_013.h264_frame15663.jpg"",""focal_frame_2"":""PICT10_32AD_2022-07-08_06-00_013.h264_frame15664.jpg"",""#extra_frame_2"":"""",""focal_frame_-1"":""PICT10_32AD_2022-07-08_06-00_013.h264_frame15661.jpg"",""focal_frame_-2"":""PICT10_32AD_2022-07-08_06-00_013.h264_frame15660.jpg"",""#insect_behavior"":"""",""#frame_number_end"":"""",""#example_frame_name"":"""",""#frame_number_start"":""""}}",87663733
26068,484810975,not-logged-in-9cea7f082a76ec8f3087,,9cea7f082a76ec8f3087,22489,workflow1,57.56,2023-04-23 23:05:58 UTC,,,"{""source"":""api"",""session"":""5ac75d2ad77c4e1a92336fa6b0227174bc7e372728a31da7f448c73ddda11a2e"",""viewport"":{""width"":1920,""height"":1127},""started_at"":""2023-04-23T23:05:36.385Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36"",""utc_offset"":""25200"",""finished_at"":""2023-04-23T23:05:58.736Z"",""live_project"":true,""interventions"":{""opt_in"":false,""messageShown"":false},""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":1296,""clientHeight"":972,""naturalWidth"":1296,""naturalHeight"":972},{""clientWidth"":1296,""clientHeight"":972,""naturalWidth"":1296,""naturalHeight"":972},{""clientWidth"":1296,""clientHeight"":972,""naturalWidth"":1296,""naturalHeight"":972},{""clientWidth"":1296,""clientHeight"":972,""naturalWidth"":1296,""naturalHeight"":972},{""clientWidth"":1296,""clientHeight"":972,""naturalWidth"":1296,""naturalHeight"":972}],""subject_selection_state"":{""retired"":false,""selected_at"":""2023-04-23T23:01:34.908Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""58845""}","[{""task"":""T2"",""task_label"":""Do you see an insect? Play through the flipbook a few times just to be sure!"",""value"":""No""}]","{""87665301"":{""retired"":{""id"":115052529,""workflow_id"":22489,""classifications_count"":30,""created_at"":""2023-04-17T18:13:32.488Z"",""updated_at"":""2023-08-25T13:03:46.968Z"",""retired_at"":""2023-08-25T13:03:46.954Z"",""subject_id"":87665301,""retirement_reason"":""classification_count""},"""":""10"",""#notes"":"""",""#mag_euc"":""0.2526228800706633"",""#mag_iqr"":""0.0195289616324373"",""#mag_med"":""0.0297297378394443"",""#mag_std"":""0.0511736904162367"",""#insect_id"":"""",""subject_id"":""51"",""#video_name"":"""",""#extra_frame"":"""",""focal_frame_0"":""PICT4_D6A8_2022-07-13_06-00_008.h264_frame3991.jpg"",""focal_frame_1"":""PICT4_D6A8_2022-07-13_06-00_008.h264_frame3992.jpg"",""focal_frame_2"":""PICT4_D6A8_2022-07-13_06-00_008.h264_frame3993.jpg"",""#extra_frame_2"":"""",""focal_frame_-1"":""PICT4_D6A8_2022-07-13_06-00_008.h264_frame3990.jpg"",""focal_frame_-2"":""PICT4_D6A8_2022-07-13_06-00_008.h264_frame3989.jpg"",""#insect_behavior"":"""",""#frame_number_end"":"""",""#example_frame_name"":"""",""#frame_number_start"":""""}}",87665301
26071,484811021,not-logged-in-60924d7ced0d140bfcc0,,60924d7ced0d140bfcc0,22489,workflow1,57.56,2023-04-23 23:06:18 UTC,,,"{""source"":""api"",""session"":""5ac75d2ad77c4e1a92336fa6b0227174bc7e372728a31da7f448c73ddda11a2e"",""viewport"":{""width"":1920,""height"":1127},""started_at"":""2023-04-23T23:05:58.767Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36"",""utc_offset"":""25200"",""finished_at"":""2023-04-23T23:06:18.230Z"",""live_project"":true,""interventions"":{""opt_in"":false,""messageShown"":false},""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":1296,""clientHeight"":972,""naturalWidth"":1296,""naturalHeight"":972},{""clientWidth"":1296,""clientHeight"":972,""naturalWidth"":1296,""naturalHeight"":972},{""clientWidth"":1296,""clientHeight"":972,""naturalWidth"":1296,""naturalHeight"":972},{""clientWidth"":1296,""clientHeight"":972,""naturalWidth"":1296,""naturalHeight"":972},{""clientWidth"":1296,""clientHeight"":972,""naturalWidth"":1296,""naturalHeight"":972}],""subject_selection_state"":{""retired"":false,""selected_at"":""2023-04-23T23:01:34.908Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""58845""}","[{""task"":""T2"",""task_label"":""Do you see an insect? Play through the flipbook a few times just to be sure!"",""value"":""No""}]","{""87668019"":{""retired"":{""id"":115046158,""workflow_id"":22489,""classifications_count"":30,""created_at"":""2023-04-17T16:11:43.412Z"",""updated_at"":""2023-11-02T23:24:52.310Z"",""retired_at"":""2023-11-02T23:24:52.304Z"",""subject_id"":87668019,""retirement_reason"":""classification_count""},"""":""184"",""#notes"":"""",""#mag_euc"":""0.2500663789680116"",""#mag_iqr"":""0.0032239133675824"",""#mag_med"":""0.0035470091036881"",""#mag_std"":""0.0076961251340879"",""#insect_id"":"""",""subject_id"":""481"",""#video_name"":"""",""#extra_frame"":"""",""focal_frame_0"":""PICY1_A328_2022-07-08_06-00_012.h264_frame12209.jpg"",""focal_frame_1"":""PICY1_A328_2022-07-08_06-00_012.h264_frame12210.jpg"",""focal_frame_2"":""PICY1_A328_2022-07-08_06-00_012.h264_frame12211.jpg"",""#extra_frame_2"":"""",""focal_frame_-1"":""PICY1_A328_2022-07-08_06-00_012.h264_frame12208.jpg"",""focal_frame_-2"":""PICY1_A328_2022-07-08_06-00_012.h264_frame12207.jpg"",""#insect_behavior"":"""",""#frame_number_end"":"""",""#example_frame_name"":"""",""#frame_number_start"":""""}}",87668019
26075,484811071,not-logged-in-9a1744f9a2f32342c285,,9a1744f9a2f32342c285,22489,workflow1,57.56,2023-04-23 23:06:49 UTC,,,"{""source"":""api"",""session"":""5ac75d2ad77c4e1a92336fa6b0227174bc7e372728a31da7f448c73ddda11a2e"",""viewport"":{""width"":1920,""height"":1127},""started_at"":""2023-04-23T23:06:18.260Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36"",""utc_offset"":""25200"",""finished_at"":""2023-04-23T23:06:47.778Z"",""live_project"":true,""interventions"":{""opt_in"":false,""messageShown"":false},""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":1296,""clientHeight"":972,""naturalWidth"":1296,""naturalHeight"":972},{""clientWidth"":1296,""clientHeight"":972,""naturalWidth"":1296,""naturalHeight"":972},{""clientWidth"":1296,""clientHeight"":972,""naturalWidth"":1296,""naturalHeight"":972},{""clientWidth"":1296,""clientHeight"":972,""naturalWidth"":1296,""naturalHeight"":972},{""clientWidth"":1296,""clientHeight"":972,""naturalWidth"":1296,""naturalHeight"":972}],""subject_selection_state"":{""retired"":false,""selected_at"":""2023-04-23T23:01:34.908Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""58845""}","[{""task"":""T2"",""task_label"":""Do you see an insect? Play through the flipbook a few times just to be sure!"",""value"":""No""}]","{""87666675"":{""retired"":{""id"":115045472,""workflow_id"":22489,""classifications_count"":30,""created_at"":""2023-04-17T15:52:48.767Z"",""updated_at"":""2023-11-04T16:50:37.608Z"",""retired_at"":""2023-11-04T16:50:37.590Z"",""subject_id"":87666675,""retirement_reason"":""classification_count""},"""":""85"",""#notes"":"""",""#mag_euc"":""0.2505983793282717"",""#mag_iqr"":""0.011333645799542"",""#mag_med"":""0.0108744783209986"",""#mag_std"":""0.0242555664268408"",""#insect_id"":"""",""subject_id"":""133"",""#video_name"":"""",""#extra_frame"":"""",""focal_frame_0"":""PICT6_9545_2022-06-18_11-27_001.h264_frame5089.jpg"",""focal_frame_1"":""PICT6_9545_2022-06-18_11-27_001.h264_frame5090.jpg"",""focal_frame_2"":""PICT6_9545_2022-06-18_11-27_001.h264_frame5091.jpg"",""#extra_frame_2"":"""",""focal_frame_-1"":""PICT6_9545_2022-06-18_11-27_001.h264_frame5088.jpg"",""focal_frame_-2"":""PICT6_9545_2022-06-18_11-27_001.h264_frame5087.jpg"",""#insect_behavior"":"""",""#frame_number_end"":"""",""#example_frame_name"":"""",""#frame_number_start"":""""}}",87666675
26078,484811101,not-logged-in-d976432e7f7b48ad6be4,,d976432e7f7b48ad6be4,22489,workflow1,57.56,2023-04-23 23:07:10 UTC,,,"{""source"":""api"",""session"":""5ac75d2ad77c4e1a92336fa6b0227174bc7e372728a31da7f448c73ddda11a2e"",""viewport"":{""width"":1920,""height"":1127},""started_at"":""2023-04-23T23:06:47.812Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36"",""utc_offset"":""25200"",""finished_at"":""2023-04-23T23:07:10.844Z"",""live_project"":true,""interventions"":{""opt_in"":false,""messageShown"":false},""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":1296,""clientHeight"":972,""naturalWidth"":1296,""naturalHeight"":972},{""clientWidth"":1296,""clientHeight"":972,""naturalWidth"":1296,""naturalHeight"":972},{""clientWidth"":1296,""clientHeight"":972,""naturalWidth"":1296,""naturalHeight"":972},{""clientWidth"":1296,""clientHeight"":972,""naturalWidth"":1296,""naturalHeight"":972},{""clientWidth"":1296,""clientHeight"":972,""naturalWidth"":1296,""naturalHeight"":972}],""subject_selection_state"":{""retired"":false,""selected_at"":""2023-04-23T23:01:34.908Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""58845""}","[{""task"":""T2"",""task_label"":""Do you see an insect? Play through the flipbook a few times just to be sure!"",""value"":""No""}]","{""87665382"":{""retired"":{""id"":115077756,""workflow_id"":22489,""classifications_count"":30,""created_at"":""2023-04-17T19:53:55.016Z"",""updated_at"":""2023-10-20T16:45:02.969Z"",""retired_at"":""2023-10-20T16:45:02.958Z"",""subject_id"":87665382,""retirement_reason"":""classification_count""},"""":""79"",""#notes"":"""",""#mag_euc"":""0.2525995359055213"",""#mag_iqr"":""0.0101330589618884"",""#mag_med"":""0.0194057045003102"",""#mag_std"":""0.0452691612172511"",""#insect_id"":"""",""subject_id"":""171"",""#video_name"":"""",""#extra_frame"":"""",""focal_frame_0"":""PICT4_D6A8_2022-07-13_06-00_008.h264_frame1787.jpg"",""focal_frame_1"":""PICT4_D6A8_2022-07-13_06-00_008.h264_frame1788.jpg"",""focal_frame_2"":""PICT4_D6A8_2022-07-13_06-00_008.h264_frame1789.jpg"",""#extra_frame_2"":"""",""focal_frame_-1"":""PICT4_D6A8_2022-07-13_06-00_008.h264_frame1786.jpg"",""focal_frame_-2"":""PICT4_D6A8_2022-07-13_06-00_008.h264_frame1785.jpg"",""#insect_behavior"":"""",""#frame_number_end"":"""",""#example_frame_name"":"""",""#frame_number_start"":""""}}",87665382
